num_clicks,num_sessions,avg_session_duration,avg_bags,flight_conversion_rate,hotel_conversion_rate,hotel_discount_usage,flight_discount_usage,last_session_date,days_since_last_session,age,gender,married,has_children,home_country,num_trips,num_flights,money_spent_hotel,time_after_booking,avg_km_flown,avg_nights_per_trip,booking_style,group_k_means,group_dbscan,assigned_perk,engagement_level,travel_type
127,8,118.0,0.5,0.5,0.375,0.0,0.0,19531,754.0,40.0,1,1,0,0,4,7,5029.0,7.0,1279.4990182135116,3.3333333333333335,1,3,0,Flight discount,Low,Full Package
139,9,114.77777777777777,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,19529,756.0,46.0,1,1,1,0,3,5,1282.0,10.333333333333334,2908.7065516687676,1.0,1,6,7,Early booking discount,Low,Full Package
93,8,86.5,0.5,0.25,0.25,0.0,0.25,19557,728.0,22.0,1,0,1,0,2,3,1326.0,157.0,9470.53879889213,6.5,0,7,8,Free checked bag,Low,Full Package
112,8,171.5,0.75,0.5,0.5,0.25,0.125,19537,748.0,53.0,1,1,0,0,2,3,1896.0,7.0,1238.274063189229,4.0,1,6,6,Early booking discount,Low,Full Package
143,8,133.0,0.25,0.5,0.375,0.0,0.25,19518,767.0,37.0,1,0,0,0,4,8,1025.0,5.5,2888.768645591912,3.0,1,3,0,Flight discount,Low,Full Package
126,8,117.875,0.5,0.5,0.375,0.0,0.125,19528,757.0,43.0,1,0,0,0,4,8,2414.0,5.5,1032.0399957671734,4.666666666666667,1,3,0,Flight discount,Low,Full Package
62,8,57.625,0.0,0.0,0.125,0.0,0.25,19520,764.0,53.0,1,1,1,1,1,0,3186.0,0.0,0.0,9.0,0,2,1,Hotel discount,Low,Hotel Only
111,8,103.75,0.0,0.25,0.25,0.0,0.125,19539,745.0,30.0,1,0,0,1,2,4,750.0,8.0,1269.2775999009425,1.0,1,1,6,Free cancellation,Low,Full Package
93,9,77.88888888888889,0.5,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,19554,730.0,44.0,1,1,1,0,2,4,944.0,4.5,1697.8754755020882,2.0,1,0,7,Free hotel meal,Low,Full Package
178,8,165.0,1.0,0.375,0.375,0.0,0.0,19496,789.0,43.0,1,1,0,0,3,6,803.0,6.333333333333333,3089.749565498349,1.6666666666666667,1,5,4,Hotel room upgrade,Low,Full Package
366,8,1052.5,0.3333333333333333,0.375,0.5,0.125,0.375,19506,779.0,52.0,1,0,0,0,2,2,4483.0,11.0,2518.1404135150206,7.5,1,8,5,Exclusive travel deal email,Low,Full Package
157,8,144.875,1.0,0.125,0.25,0.125,0.125,19514,771.0,41.0,1,0,0,1,2,2,316.0,16.0,3040.9760479434613,1.0,0,1,6,Free cancellation,Low,Full Package
161,10,119.8,0.25,0.4,0.5,0.1,0.3,19543,742.0,30.0,1,0,0,1,5,8,12053.2,6.25,1014.5323737100861,5.6,1,3,7,Flight discount,High,Full Package
120,8,112.25,0.6666666666666666,0.375,0.125,0.125,0.0,19534,751.0,48.0,1,1,1,0,3,6,1096.0,8.333333333333334,987.4565980088882,8.0,1,6,6,Early booking discount,Low,Full Package
98,8,91.0,1.5,0.25,0.25,0.25,0.25,19550,735.0,55.0,1,0,0,0,3,4,210.0,9.5,1066.041766957145,3.0,1,6,6,Early booking discount,Low,Full Package
180,8,547.7315255,1.6666666666666667,0.375,0.375,0.25,0.25,19535,750.0,52.0,1,1,1,0,2,2,1593.0,8.0,1100.4101118579067,3.0,1,6,6,Early booking discount,Low,Full Package
136,9,112.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.1111111111111111,19535,749.0,29.0,1,0,0,0,4,5,4609.4,9.666666666666666,3412.3999746123004,2.75,1,6,7,Early booking discount,Low,Full Package
93,8,87.0,0.0,0.25,0.25,0.375,0.0,19478,806.0,43.0,1,1,1,0,2,4,2892.0,7.5,2188.9908056221952,3.5,1,5,4,Hotel room upgrade,Low,Full Package
108,8,100.875,1.0,0.375,0.25,0.125,0.0,19549,736.0,47.0,1,1,0,0,3,5,704.0,5.666666666666667,955.7348576576843,2.5,1,6,6,Early booking discount,Low,Full Package
113,8,105.375,0.6666666666666666,0.375,0.375,0.0,0.125,19555,729.0,43.0,1,1,0,0,3,6,2036.0,8.666666666666666,1871.7547939316285,5.666666666666667,1,6,6,Early booking discount,Low,Full Package
220,8,204.625,0.5,0.25,0.25,0.25,0.125,19547,737.0,56.0,1,1,0,0,2,4,219.0,7.5,531.7313302967707,1.0,1,0,6,Free hotel meal,Low,Full Package
320,8,928.167843375,0.25,0.625,0.625,0.25,0.25,19556,729.0,44.0,1,0,0,0,4,8,762.0,5.0,1299.725931168057,1.0,1,8,5,Exclusive travel deal email,Low,Full Package
141,8,131.625,0.4,0.625,0.5,0.5,0.25,19542,743.0,38.0,1,0,0,0,5,10,2098.1,7.8,2183.9401795795156,2.75,1,3,0,Flight discount,Low,Full Package
169,8,156.5,0.6666666666666666,0.375,0.375,0.25,0.375,19557,728.0,50.0,0,0,1,0,3,6,2884.7,6.666666666666667,834.3795671950496,9.0,1,6,2,Early booking discount,Low,Full Package
197,8,181.875,0.5,0.5,0.5,0.375,0.25,19520,765.0,39.0,1,1,0,1,4,8,2199.0,4.5,1990.6109464491342,3.25,1,1,0,Free cancellation,Low,Full Package
312,10,804.1,0.25,0.4,0.4,0.4,0.3,19555,729.0,40.0,1,0,0,0,2,4,318.0,5.5,1566.6656421928415,1.0,1,8,5,Exclusive travel deal email,High,Full Package
95,8,87.875,0.0,0.25,0.25,0.0,0.375,19506,779.0,54.0,1,1,1,0,3,4,2676.0,6.5,3815.375850007281,5.5,1,5,6,Hotel room upgrade,Low,Full Package
508,8,1361.370826,0.6,0.625,0.625,0.25,0.375,19545,740.0,52.0,1,1,1,1,2,2,1566.0,9.0,3040.9760479434613,6.0,1,8,5,Exclusive travel deal email,Low,Full Package
179,8,166.625,0.5,0.5,0.5,0.375,0.0,19520,765.0,43.0,1,1,1,0,4,8,1586.9,6.75,1047.91741217268,2.0,1,3,0,Flight discount,Low,Full Package
180,8,166.875,0.5,0.25,0.25,0.125,0.125,19484,801.0,32.0,1,0,0,1,2,4,351.05,5.0,1837.7677083425147,1.0,1,5,4,Hotel room upgrade,Low,Full Package
369,8,1057.25,1.0,0.375,0.375,0.125,0.25,19535,750.0,31.0,1,0,1,0,1,2,79.0,10.0,3585.0440426016453,1.0,1,8,5,Exclusive travel deal email,Low,Full Package
141,8,130.375,0.0,0.375,0.375,0.125,0.25,19549,735.0,42.0,1,0,1,0,3,6,2695.8,7.333333333333333,1999.8699447657682,5.0,1,6,6,Early booking discount,Low,Full Package
132,8,122.125,2.6666666666666665,0.375,0.25,0.125,0.25,19440,845.0,31.0,0,1,1,0,3,6,1435.0,79.66666666666667,7453.00500408408,2.5,0,7,8,Free checked bag,Low,Full Package
142,8,131.25,1.25,0.5,0.5,0.125,0.125,19547,738.0,56.0,1,1,1,0,4,8,2910.0,8.0,1725.0196405407103,5.0,1,3,0,Flight discount,Low,Full Package
101,8,93.5,0.0,0.0,0.0,0.125,0.25,19555,729.0,19.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
251,8,333.65255625,0.6,0.625,0.75,0.25,0.375,19512,773.0,44.0,1,0,1,1,5,6,1696.8,5.0,1291.7852161893184,2.5,1,1,0,Free cancellation,Low,Full Package
133,8,123.875,0.0,0.0,0.125,0.0,0.375,19492,793.0,19.0,1,0,0,0,1,0,10760.0,0.0,0.0,20.0,0,2,1,Hotel discount,Low,Hotel Only
216,8,201.125,1.0,0.125,0.375,0.125,0.375,19543,742.0,50.0,1,1,0,0,3,2,1798.0,11.0,2216.753676558997,5.333333333333333,1,6,6,Early booking discount,Low,Full Package
90,8,83.125,0.5,0.25,0.25,0.125,0.125,19517,768.0,46.0,1,1,0,0,3,4,2280.0,5.5,2571.655860677649,5.0,1,6,6,Early booking discount,Low,Full Package
97,8,90.25,0.0,0.0,0.0,0.0,0.125,19553,732.0,21.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
181,8,167.75,0.0,0.5,0.5,0.125,0.125,19540,745.0,39.0,1,1,0,0,4,8,1162.85,8.0,793.3472217305417,2.0,1,3,0,Flight discount,Low,Full Package
94,8,86.5,0.5,0.25,0.25,0.0,0.0,19543,742.0,57.0,1,1,0,0,2,4,372.0,8.0,3794.310211904416,1.5,1,0,6,Free hotel meal,Low,Full Package
148,8,434.6407615,0.0,0.25,0.25,0.375,0.375,19516,769.0,26.0,1,0,0,1,1,0,963.9,0.0,0.0,9.0,0,2,1,Hotel discount,Low,Full Package
121,8,113.375,0.3333333333333333,0.375,0.25,0.125,0.25,19516,768.0,37.0,1,0,0,0,3,6,134.0,12.666666666666666,1473.521274001674,1.0,1,6,6,Early booking discount,Low,Full Package
324,8,983.7152875,0.75,0.5,0.5,0.25,0.25,19542,742.0,56.0,1,1,1,0,2,4,458.2,7.5,468.909569329489,1.0,1,8,5,Exclusive travel deal email,Low,Full Package
139,8,128.875,0.0,0.5,0.375,0.0,0.375,19547,738.0,38.0,0,0,0,1,4,8,1607.0,7.0,3180.765199563071,3.0,1,1,2,Free cancellation,Low,Full Package
102,8,95.875,0.0,0.25,0.25,0.125,0.125,19533,752.0,38.0,1,1,0,0,2,4,610.0,6.5,2173.7360023761407,1.5,1,6,6,Early booking discount,Low,Full Package
372,8,1060.75,0.3333333333333333,0.375,0.5,0.125,0.25,19535,750.0,22.0,1,0,0,0,2,2,4072.0,12.0,4159.160256859018,6.0,1,8,5,Exclusive travel deal email,Low,Full Package
136,8,127.625,0.0,0.0,0.125,0.25,0.125,19529,756.0,67.0,0,1,1,0,1,0,714.0,0.0,0.0,6.0,0,2,1,Hotel discount,Low,Hotel Only
268,8,821.08061825,0.5,0.5,0.375,0.125,0.125,19457,828.0,35.0,1,0,0,0,2,4,753.0,7.0,1016.3312827117346,1.5,1,5,4,Hotel room upgrade,Low,Full Package
326,8,939.86653525,0.5,0.5,0.5,0.25,0.375,19489,796.0,29.0,0,0,0,0,2,4,921.4,6.0,1112.9233535051098,2.5,1,8,5,Exclusive travel deal email,Low,Full Package
103,8,96.25,0.0,0.125,0.25,0.25,0.25,19443,842.0,52.0,1,1,0,0,2,2,1488.0,8.0,1296.955698620303,4.5,1,5,4,Hotel room upgrade,Low,Full Package
125,8,114.875,1.0,0.375,0.375,0.125,0.0,19482,803.0,39.0,1,0,0,0,3,6,1459.0,8.0,2405.373852362943,2.0,1,5,4,Hotel room upgrade,Low,Full Package
359,8,1048.75,0.75,0.5,0.375,0.25,0.5,19469,816.0,38.0,1,0,0,0,2,4,588.0,6.0,3753.6454397556354,1.5,1,8,5,Exclusive travel deal email,Low,Full Package
75,8,69.875,2.0,0.125,0.125,0.25,0.0,19530,755.0,41.0,1,0,0,0,1,2,207.1,6.0,1555.884079411734,1.0,1,4,6,Loyalty points multiplier,Low,Full Package
247,8,334.131197625,0.0,0.25,0.25,0.125,0.25,19451,834.0,45.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,5,4,Hotel room upgrade,Low,Full Package
82,8,76.625,1.0,0.125,0.0,0.125,0.125,19554,731.0,36.0,1,0,1,0,1,2,0.0,5.0,782.9844805235647,0.0,1,4,3,Loyalty points multiplier,Low,Flight Only
120,8,112.125,1.0,0.125,0.25,0.25,0.0,19557,728.0,51.0,1,1,1,0,2,2,1460.0,13.0,2868.214937733951,4.5,1,0,6,Free hotel meal,Low,Full Package
119,8,109.75,0.3333333333333333,0.375,0.375,0.125,0.25,19541,744.0,38.0,1,0,1,0,3,6,1002.0,6.0,2404.9365287850665,2.0,1,6,6,Early booking discount,Low,Full Package
156,8,145.5,0.3333333333333333,0.375,0.5,0.125,0.0,19549,736.0,41.0,1,0,0,0,4,6,3322.0,6.333333333333333,3420.434142879439,4.75,1,3,0,Flight discount,Low,Full Package
158,8,147.0,0.75,0.5,0.5,0.25,0.0,19524,761.0,45.0,1,1,0,0,4,8,1612.6,7.25,1697.9338875672224,3.0,1,3,0,Flight discount,Low,Full Package
125,8,114.875,1.0,0.125,0.25,0.125,0.125,19537,748.0,27.0,1,0,1,0,2,2,2230.0,8.0,339.7228158360895,7.0,1,6,6,Early booking discount,Low,Full Package
113,8,105.25,0.0,0.0,0.125,0.0,0.125,19540,744.0,27.0,1,0,0,0,1,0,3920.0,0.0,0.0,14.0,0,2,1,Hotel discount,Low,Hotel Only
119,8,109.75,0.5,0.25,0.125,0.125,0.0,19543,741.0,51.0,1,1,1,0,2,4,44.0,8.5,261.67824813512186,1.0,1,0,6,Free hotel meal,Low,Full Package
415,8,1099.625,0.2,0.625,0.625,0.25,0.375,19559,725.0,35.0,1,0,0,1,3,6,930.0,6.333333333333333,2338.8833131185634,1.6666666666666667,1,8,5,Exclusive travel deal email,Low,Full Package
124,9,103.11111111111111,1.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,19550,734.0,31.0,1,0,0,1,2,2,916.0,5.0,320.9761417442228,4.0,1,1,7,Free cancellation,Low,Full Package
176,8,164.0,0.5,0.25,0.25,0.125,0.375,19558,726.0,54.0,1,0,0,0,2,4,892.0,7.0,2255.5025991626508,2.0,1,6,6,Early booking discount,Low,Full Package
125,8,115.625,0.5,0.25,0.25,0.125,0.25,19557,728.0,45.0,1,0,1,0,2,4,244.0,6.0,2557.5123286104767,0.5,1,6,6,Early booking discount,Low,Full Package
95,8,88.375,0.0,0.0,0.125,0.0,0.125,19497,788.0,52.0,1,0,0,0,1,0,1848.0,0.0,0.0,12.0,0,2,1,Hotel discount,Low,Hotel Only
450,9,1005.3333333333334,0.25,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.2222222222222222,19557,728.0,52.0,1,1,0,0,2,4,1312.0,9.5,1536.9610206370166,2.0,1,8,5,Exclusive travel deal email,High,Full Package
143,8,131.75,0.5,0.25,0.25,0.125,0.125,19548,737.0,50.0,1,1,1,0,2,4,548.0,7.5,1131.2836143230725,2.0,1,0,6,Free hotel meal,Low,Full Package
72,8,67.75,0.5,0.25,0.25,0.25,0.125,19554,731.0,43.0,1,1,0,0,2,3,931.0,8.0,1169.8972900278363,4.0,1,6,6,Early booking discount,Low,Full Package
204,8,190.625,0.6,0.625,0.625,0.125,0.125,19525,760.0,44.0,1,0,0,0,5,10,2403.9,7.2,1907.925653115179,3.4,1,3,0,Flight discount,Low,Full Package
408,8,1092.375,1.0,0.25,0.375,0.25,0.375,19468,817.0,31.0,1,0,0,0,1,2,253.65,6.0,2721.36851161371,1.0,1,8,5,Exclusive travel deal email,Low,Full Package
150,8,137.625,0.3333333333333333,0.375,0.375,0.0,0.0,19553,731.0,44.0,1,0,0,1,3,6,281.0,7.333333333333333,1885.8809882772823,1.3333333333333333,1,1,6,Free cancellation,Low,Full Package
160,8,148.875,0.4,0.625,0.625,0.125,0.125,19545,739.0,47.0,1,0,0,0,5,10,1150.0,7.2,1812.619170853473,1.6,1,3,0,Flight discount,Low,Full Package
131,8,122.125,1.0,0.375,0.375,0.125,0.25,19536,749.0,41.0,1,0,0,0,3,6,898.0,8.333333333333334,2027.377382123327,2.6666666666666665,1,6,6,Early booking discount,Low,Full Package
175,9,145.0,0.8333333333333334,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.0,19513,771.0,37.0,1,1,0,0,6,12,2077.3,7.666666666666667,1636.4334576742094,2.0,1,3,0,Flight discount,High,Full Package
120,8,111.375,0.5,0.5,0.375,0.125,0.125,19529,756.0,44.0,1,0,0,0,4,8,688.0,6.5,3635.8070387655944,1.3333333333333333,1,3,0,Flight discount,Low,Full Package
361,8,1047.75,5.0,0.25,0.5,0.25,0.25,19508,776.0,37.0,1,1,1,0,2,0,451.5,0.0,0.0,2.0,0,8,5,Exclusive travel deal email,Low,Full Package
101,8,94.375,1.0,0.125,0.25,0.0,0.25,19433,852.0,25.0,1,0,0,0,2,2,1372.0,8.0,578.1106442283603,4.5,1,5,4,Hotel room upgrade,Low,Full Package
131,8,121.0,0.6666666666666666,0.375,0.375,0.375,0.25,19479,806.0,51.0,1,0,1,0,3,5,2932.0,6.0,1320.8628812095692,6.666666666666667,1,5,4,Hotel room upgrade,Low,Full Package
96,8,90.375,0.5,0.25,0.25,0.25,0.125,19436,849.0,38.0,1,0,0,0,2,3,928.0,7.0,2527.744713026813,2.0,1,5,4,Hotel room upgrade,Low,Full Package
186,8,254.373741,0.25,0.5,0.5,0.25,0.375,19548,737.0,31.0,1,0,0,0,2,4,584.1,5.5,3743.581612832182,2.0,1,6,6,Early booking discount,Low,Full Package
87,8,81.0,0.0,0.0,0.0,0.25,0.125,19479,806.0,25.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
161,9,132.44444444444446,0.5,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,19547,738.0,53.0,1,1,0,0,4,8,2468.0,5.75,3124.567507493036,4.25,1,3,7,Flight discount,High,Full Package
160,8,149.125,0.5,0.25,0.125,0.125,0.0,19531,754.0,39.0,0,1,0,0,2,4,83.7,8.5,2091.8437933810455,1.0,1,0,2,Free hotel meal,Low,Full Package
143,8,132.75,0.3333333333333333,0.375,0.375,0.125,0.125,19537,748.0,53.0,1,0,0,0,4,6,2087.0,7.666666666666667,1203.085038523679,5.666666666666667,1,6,0,Early booking discount,Low,Full Package
149,8,138.375,1.0,0.125,0.125,0.125,0.25,19534,751.0,40.0,1,1,1,0,1,2,116.0,5.0,3565.676655723234,2.0,1,0,6,Free hotel meal,Low,Full Package
136,8,126.75,0.0,0.375,0.375,0.375,0.0,19556,729.0,32.0,1,0,1,1,3,6,1142.6,5.666666666666667,1873.995073164784,1.6666666666666667,1,1,6,Free cancellation,Low,Full Package
114,8,106.0,1.0,0.25,0.25,0.125,0.0,19554,731.0,37.0,1,0,1,1,3,4,588.0,6.0,1462.7735312145471,3.5,1,1,6,Free cancellation,Low,Full Package
150,8,139.875,0.5,0.25,0.0,0.125,0.25,19554,731.0,48.0,1,1,1,0,2,4,0.0,8.5,2365.243971239119,0.0,1,0,6,Free hotel meal,Low,Flight Only
79,8,74.0,1.0,0.125,0.125,0.0,0.125,19521,764.0,30.0,1,0,1,0,1,2,1200.0,7.0,1986.718854423402,2.0,1,4,3,Loyalty points multiplier,Low,Full Package
115,8,106.25,0.0,0.25,0.375,0.25,0.375,19555,730.0,60.0,1,1,0,0,3,4,3241.0,5.5,498.12574958864843,3.6666666666666665,1,6,6,Early booking discount,Low,Full Package
122,8,112.875,0.4,0.625,0.375,0.125,0.25,19554,731.0,48.0,1,0,0,0,5,9,2418.0,5.6,1502.5723372597497,2.6666666666666665,1,3,0,Flight discount,Low,Full Package
130,8,121.75,0.3333333333333333,0.375,0.125,0.25,0.375,19535,750.0,44.0,1,1,0,0,3,6,0.0,7.666666666666667,1773.3786303921079,0.0,1,6,6,Early booking discount,Low,Full Package
130,8,121.25,0.25,0.5,0.25,0.25,0.125,19511,774.0,50.0,1,1,1,0,4,8,1264.8,7.5,3152.0607019106837,5.0,1,6,6,Early booking discount,Low,Full Package
84,8,78.25,0.0,0.0,0.125,0.0,0.125,19520,765.0,56.0,1,1,1,0,1,0,850.0,0.0,0.0,10.0,0,2,1,Hotel discount,Low,Hotel Only
76,8,71.0,1.0,0.125,0.125,0.25,0.25,19525,760.0,72.0,1,1,0,1,1,2,85.0,6.0,3572.615039322173,1.0,1,0,6,Free hotel meal,Low,Full Package
132,8,121.625,0.25,0.5,0.5,0.125,0.125,19541,744.0,40.0,1,1,0,1,4,8,1387.0,6.25,2545.970393869817,1.0,1,1,0,Free cancellation,Low,Full Package
92,8,86.125,1.0,0.125,0.125,0.0,0.125,19544,740.0,22.0,1,0,0,0,1,2,435.0,8.0,1177.0484033402097,3.0,1,4,3,Loyalty points multiplier,Low,Full Package
144,8,134.875,0.25,0.5,0.5,0.375,0.375,19543,742.0,38.0,1,0,0,0,4,8,410.3,6.25,2076.0066605888655,0.75,1,6,0,Early booking discount,Low,Full Package
93,8,86.125,0.5,0.25,0.25,0.25,0.25,19523,762.0,44.0,1,0,0,0,2,4,1498.65,11.5,7306.044276755158,4.5,1,6,6,Early booking discount,Low,Full Package
129,8,119.75,1.0,0.5,0.5,0.125,0.125,19558,726.0,31.0,1,0,0,0,4,7,1551.0,6.5,1566.516000231194,2.75,1,3,0,Flight discount,Low,Full Package
115,8,106.75,0.3333333333333333,0.375,0.25,0.0,0.25,19542,742.0,47.0,1,1,0,0,3,6,0.0,126.66666666666667,1820.5361092376188,0.0,0,7,8,Free checked bag,Low,Full Package
137,8,127.125,2.0,0.125,0.125,0.25,0.125,19553,732.0,34.0,1,1,0,0,1,2,333.0,5.0,2607.512777380675,3.0,1,6,6,Early booking discount,Low,Full Package
113,8,106.25,0.0,0.5,0.375,0.125,0.0,19553,731.0,54.0,1,1,1,0,4,8,1138.8,4.75,1301.3660093368524,3.6666666666666665,1,3,0,Flight discount,Low,Full Package
121,8,111.875,0.5,0.25,0.25,0.125,0.0,19541,743.0,41.0,1,0,0,1,2,4,684.0,9.0,3398.4841759147175,2.0,1,1,6,Free cancellation,Low,Full Package
144,8,134.625,0.6,0.625,0.625,0.125,0.0,19526,758.0,46.0,1,0,0,0,5,10,1428.4,6.4,1978.2333387507601,2.6,1,3,0,Flight discount,Low,Full Package
385,8,1071.375,0.0,0.375,0.5,0.25,0.5,19545,739.0,40.0,1,1,0,0,2,2,5291.0,8.0,1316.1325625875693,8.0,1,8,5,Exclusive travel deal email,Low,Full Package
123,8,114.625,0.6666666666666666,0.375,0.25,0.5,0.375,19550,735.0,50.0,1,1,0,0,3,6,304.2,5.666666666666667,2637.0330503120545,1.0,1,6,6,Early booking discount,Low,Full Package
164,8,152.5,0.5,0.5,0.5,0.0,0.375,19530,754.0,48.0,0,0,0,1,4,8,697.0,5.0,1347.0243102845493,1.5,1,1,2,Free cancellation,Low,Full Package
143,8,133.5,0.5,0.25,0.25,0.125,0.125,19526,759.0,38.0,1,0,1,0,2,4,383.0,6.0,2573.660610691742,2.5,1,6,6,Early booking discount,Low,Full Package
144,8,134.0,0.0,0.125,0.125,0.0,0.125,19494,791.0,23.0,0,0,0,1,1,2,229.0,6.0,1377.771031670138,1.0,1,4,2,Loyalty points multiplier,Low,Full Package
118,8,110.0,1.0,0.375,0.25,0.125,0.125,19455,830.0,43.0,1,0,0,1,3,6,204.0,7.333333333333333,2713.87582564659,1.0,1,5,4,Hotel room upgrade,Low,Full Package
189,8,176.375,0.5,0.25,0.25,0.0,0.125,19427,857.0,43.0,1,0,0,0,2,4,676.0,7.0,493.6216545551234,1.5,1,5,4,Hotel room upgrade,Low,Full Package
95,8,88.5,0.0,0.125,0.125,0.0,0.0,19556,728.0,30.0,1,0,0,1,1,2,608.0,8.0,792.9410403885576,4.0,1,4,3,Loyalty points multiplier,Low,Full Package
134,8,124.125,0.0,0.25,0.125,0.125,0.25,19446,838.0,56.0,1,0,0,0,2,4,1806.0,6.0,3255.547444227179,7.0,1,5,4,Hotel room upgrade,Low,Full Package
134,8,124.875,0.5,0.25,0.25,0.125,0.125,19527,757.0,52.0,0,1,0,0,2,4,224.0,4.0,1481.8512817657574,1.0,1,0,2,Free hotel meal,Low,Full Package
114,9,93.66666666666667,0.0,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,19497,787.0,39.0,1,0,0,1,2,0,4732.0,0.0,0.0,9.5,0,2,1,Hotel discount,Low,Hotel Only
180,8,166.625,0.5,0.5,0.625,0.25,0.0,19493,792.0,50.0,1,0,0,0,5,7,1126.0,6.25,2344.101862439749,2.0,1,3,0,Flight discount,Low,Full Package
266,9,217.66666666666666,1.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.1111111111111111,19496,789.0,42.0,1,0,0,0,5,10,1415.0,7.4,1786.4250448609096,2.2,1,3,0,Flight discount,High,Full Package
214,8,198.875,0.5,0.25,0.25,0.125,0.375,19536,749.0,40.0,1,0,0,1,2,4,715.0,6.5,3866.7217334655174,3.5,1,1,6,Free cancellation,Low,Full Package
150,8,139.125,1.0,0.375,0.375,0.25,0.125,19531,753.0,36.0,1,0,0,0,3,6,2004.0,6.333333333333333,1852.4238189379214,5.333333333333333,1,6,6,Early booking discount,Low,Full Package
135,8,125.875,1.0,0.375,0.375,0.0,0.125,19537,747.0,43.0,1,1,0,0,3,6,1067.0,6.0,2515.1701121997826,1.6666666666666667,1,6,6,Early booking discount,Low,Full Package
121,8,179.25,0.0,0.25,0.25,0.125,0.375,19510,775.0,19.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,Full Package
195,8,182.0,0.5,0.5,0.5,0.125,0.0,19557,727.0,38.0,1,1,0,0,4,8,2401.0,5.75,1352.4770129229817,3.25,1,3,0,Flight discount,Low,Full Package
159,8,147.875,0.5,0.25,0.25,0.125,0.125,19523,762.0,36.0,1,0,0,1,2,4,5925.0,6.5,2887.7039244313773,7.5,1,1,6,Free cancellation,Low,Full Package
139,8,128.875,0.5,0.25,0.375,0.125,0.25,19515,769.0,40.0,1,0,0,0,3,4,1774.6,4.5,1259.4913316879388,3.6666666666666665,1,6,6,Early booking discount,Low,Full Package
139,8,129.875,0.75,0.5,0.375,0.0,0.25,19551,734.0,45.0,1,0,0,0,4,8,585.0,8.25,1304.553290121622,5.0,1,3,0,Flight discount,Low,Full Package
146,9,119.77777777777777,0.5,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.4444444444444444,19474,810.0,55.0,1,1,0,0,4,8,182.0,69.0,3411.3361615647086,1.0,0,5,4,Hotel room upgrade,High,Full Package
93,9,77.55555555555556,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,19556,729.0,25.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
343,8,1159.75,0.3333333333333333,0.5,0.5,0.375,0.25,19511,774.0,50.0,1,0,0,0,1,2,1570.0,9.0,1589.5651848523983,5.0,1,8,5,Exclusive travel deal email,Low,Full Package
355,8,1083.375,1.0,0.5,0.25,0.25,0.25,19541,743.0,34.0,1,0,0,0,2,4,0.0,7.5,2167.3047973677026,0.0,1,8,5,Exclusive travel deal email,Low,Full Package
181,8,166.75,0.3333333333333333,0.375,0.5,0.0,0.125,19533,752.0,45.0,1,0,1,0,4,6,4048.0,7.666666666666667,1997.7029312723316,5.25,1,3,0,Flight discount,Low,Full Package
279,8,846.110514375,1.3333333333333333,0.375,0.375,0.375,0.375,19542,742.0,44.0,1,1,1,0,1,2,592.0,10.0,1930.8007446282734,4.0,1,8,5,Exclusive travel deal email,Low,Full Package
135,8,126.0,0.75,0.5,0.625,0.375,0.125,19533,752.0,47.0,1,0,0,0,5,7,2103.1,7.0,2804.652270135334,3.0,1,3,0,Flight discount,Low,Full Package
124,9,103.55555555555556,0.5,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,19552,733.0,47.0,1,1,0,0,4,7,728.0,5.5,2194.9128295051523,3.0,1,6,7,Early booking discount,Low,Full Package
149,8,137.625,0.0,0.125,0.0,0.125,0.375,19453,831.0,50.0,1,0,1,0,1,2,0.0,4.0,4114.102150708948,0.0,1,5,4,Hotel room upgrade,Low,Flight Only
118,8,110.375,0.0,0.25,0.375,0.25,0.125,19516,769.0,39.0,1,1,0,1,3,4,2299.5,7.5,2722.46365056375,2.3333333333333335,1,1,6,Free cancellation,Low,Full Package
108,8,101.25,0.0,0.125,0.125,0.0,0.375,19523,761.0,46.0,1,1,0,0,1,2,806.0,8.0,3031.1910391813612,2.0,1,0,6,Free hotel meal,Low,Full Package
